ID,repository,directory,solution,language,name,description,runtime,testing,tests,is_aws,is_azure,is_gcp,provider_set
474995026/tests/integration/construct_component_provider/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_provider/nodejs,Pulumi,typescript,construct_component_provider_nodejs,A program that constructs remote component resources with first class provider.,nodejs,,,0,0,0,
474995026/tests/integration/get_created/Pulumi.yaml,474995026,474995026/tests/integration/get_created,Pulumi,typescript,get_created,A program that uses an explicit provider.,nodejs,,,0,0,0,
474995026/tests/integration/stack_bad_parenting/Pulumi.yaml,474995026,474995026/tests/integration/stack_bad_parenting,Pulumi,typescript,stack_outputs,A program that exports some outputs.,nodejs,,,0,0,0,
474995026/tests/integration/stack_outputs/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/stack_outputs/dotnet,Pulumi,csharp,stack_outputs,A program that exports some outputs from .NET.,dotnet,,,0,0,0,
474995026/tests/integration/stack_outputs/python/Pulumi.yaml,474995026,474995026/tests/integration/stack_outputs/python,Pulumi,python,stack_outputs_py,A simple Python program that has stack outputs.,python,,,0,0,0,
474995026/tests/integration/stack_outputs/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/stack_outputs/nodejs,Pulumi,typescript,stack_outputs,A program that exports some outputs.,nodejs,,,0,0,0,
474995026/tests/integration/tsconfig/Pulumi.yaml,474995026,474995026/tests/integration/tsconfig,Pulumi,typescript,test-yaml-option,,nodejs,,,0,0,0,
474995026/tests/integration/stack_reference/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/stack_reference/dotnet,Pulumi,csharp,stack_reference_dotnet,A simple .NET program that has a stack reference.,dotnet,,,0,0,0,
474995026/tests/integration/stack_reference/python/Pulumi.yaml,474995026,474995026/tests/integration/stack_reference/python,Pulumi,python,stack_reference_py,A simple Python program that has a stack reference.,python,,,0,0,0,
474995026/tests/integration/stack_reference/go/Pulumi.yaml,474995026,474995026/tests/integration/stack_reference/go,Pulumi,go,stack_reference_go,A simple go program that has a stack reference.,go,,,0,0,0,
474995026/tests/integration/stack_reference/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/stack_reference/nodejs,Pulumi,typescript,stack_reference,A program that uses a stack reference.,nodejs,,,0,0,0,
474995026/tests/integration/construct_component_slow/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_slow/dotnet,Pulumi,csharp,construct_component_slow_dotnet,A program that constructs a remote component resource with a child resource that takes a long time to be created.,dotnet,,,0,0,0,
474995026/tests/integration/construct_component_slow/python/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_slow/python,Pulumi,python,construct_component_slow_py,A program that constructs a remote component resource with a child resource that takes a long time to be created.,python,,,0,0,0,
474995026/tests/integration/construct_component_slow/go/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_slow/go,Pulumi,go,construct_component_slow_go,A program that constructs a remote component resource with a child resource that takes a long time to be created.,go,,,0,0,0,
474995026/tests/integration/construct_component_slow/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_slow/nodejs,Pulumi,typescript,construct_component_slow_nodejs,A program that constructs a remote component resource with a child resource that takes a long time to be created.,nodejs,,,0,0,0,
474995026/tests/integration/dependency_steps/step1/Pulumi.yaml,474995026,474995026/tests/integration/dependency_steps/step1,Pulumi,typescript,depsteps,A program that inverts the dependency graph between two resources.,nodejs,,,0,0,0,
474995026/tests/integration/printf/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/printf/dotnet,Pulumi,csharp,printfdotnet,A Pulumi program that printfs some stuff.,dotnet,,,0,0,0,
474995026/tests/integration/printf/python/Pulumi.yaml,474995026,474995026/tests/integration/printf/python,Pulumi,python,printfpy,A Pulumi program that printfs some stuff.,python,,,0,0,0,
474995026/tests/integration/printf/go/Pulumi.yaml,474995026,474995026/tests/integration/printf/go,Pulumi,go,printfgo,A Pulumi program that printfs some stuff.,go,,,0,0,0,
474995026/tests/integration/printf/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/printf/nodejs,Pulumi,typescript,printfjs,A Pulumi program that printfs some stuff.,nodejs,,,0,0,0,
474995026/tests/integration/python_await/failure_multiple_unexported_outputs/Pulumi.yaml,474995026,474995026/tests/integration/python_await/failure_multiple_unexported_outputs,Pulumi,python,python_await,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
474995026/tests/integration/python_await/failure/Pulumi.yaml,474995026,474995026/tests/integration/python_await/failure,Pulumi,python,python_await,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
474995026/tests/integration/python_await/multiple_outputs/Pulumi.yaml,474995026,474995026/tests/integration/python_await/multiple_outputs,Pulumi,python,python_await,A python program to test if multiple non-exported outputs are awaited,python,,,0,0,0,
474995026/tests/integration/python_await/error_handling/Pulumi.yaml,474995026,474995026/tests/integration/python_await/error_handling,Pulumi,python,python_await_error_handling,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
474995026/tests/integration/python_await/success/Pulumi.yaml,474995026,474995026/tests/integration/python_await/success,Pulumi,python,python_await,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
474995026/tests/integration/python_await/failure_exported_output/Pulumi.yaml,474995026,474995026/tests/integration/python_await/failure_exported_output,Pulumi,python,python_await,A python program to test if non-exported outputs are awaited,python,,,0,0,0,
474995026/tests/integration/python_await/create_inside_apply/Pulumi.yaml,474995026,474995026/tests/integration/python_await/create_inside_apply,Pulumi,python,create_inside_apply,create a resource inside an apply in python,python,,,0,0,0,
474995026/tests/integration/large_resource/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/large_resource/dotnet,Pulumi,csharp,large_resource_dotnet,A C# program with >4mb string resource,dotnet,,,0,0,0,
474995026/tests/integration/large_resource/python/Pulumi.yaml,474995026,474995026/tests/integration/large_resource/python,Pulumi,python,large_resource_python,A python program with a >4mb string resource,python,,,0,0,0,
474995026/tests/integration/large_resource/go/Pulumi.yaml,474995026,474995026/tests/integration/large_resource/go,Pulumi,go,large_resource_go,A Go program with >4mb string resource,go,,,0,0,0,
474995026/tests/integration/large_resource/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/large_resource/nodejs,Pulumi,typescript,large_resource_js,A Node.js program with a >4mb string resource,nodejs,,,0,0,0,
474995026/tests/integration/gather_plugin/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/gather_plugin/dotnet,Pulumi,csharp,test-provider-url-dotnet,A minimal .NET Pulumi program for testing the PluginDownloadURL option,dotnet,,,0,0,0,
474995026/tests/integration/gather_plugin/python/Pulumi.yaml,474995026,474995026/tests/integration/gather_plugin/python,Pulumi,python,test-provider-url-python,A minimal Python Pulumi program,python,,,0,0,0,
474995026/tests/integration/gather_plugin/go/Pulumi.yaml,474995026,474995026/tests/integration/gather_plugin/go,Pulumi,go,test-provider-url-go,A minimal Go Pulumi program,go,,,0,0,0,
474995026/tests/integration/gather_plugin/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/gather_plugin/nodejs,Pulumi,typescript,test-provider-url,A minimal Go Pulumi program,nodejs,,,0,0,0,
474995026/tests/integration/get_resource/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/get_resource/dotnet,Pulumi,csharp,get_resource,A simple .NET program that gets an existing resource from the engine.,dotnet,,,0,0,0,
474995026/tests/integration/get_resource/python/Pulumi.yaml,474995026,474995026/tests/integration/get_resource/python,Pulumi,python,get_resource,A simple Python program that gets an existing resource from the engine.,python,,,0,0,0,
474995026/tests/integration/get_resource/go/Pulumi.yaml,474995026,474995026/tests/integration/get_resource/go,Pulumi,go,get-resource,A simple Go program that gets an existing resource from the engine.,go,,,0,0,0,
474995026/tests/integration/get_resource/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/get_resource/nodejs,Pulumi,typescript,get_resource,A simple program that gets an existing resource from the engine.,nodejs,,,0,0,0,
474995026/tests/integration/steps/step1/Pulumi.yaml,474995026,474995026/tests/integration/steps/step1,Pulumi,typescript,steps,A program that exercises all possible Pulumi resource steps.,nodejs,,,0,0,0,
474995026/tests/integration/ee_perf/Pulumi.yaml,474995026,474995026/tests/integration/ee_perf,Pulumi,typescript,ee-perf,Emits a large number of Pulumi engine events for benchmarking throughput.,nodejs,,,0,0,0,
474995026/tests/integration/explicit_provider/Pulumi.yaml,474995026,474995026/tests/integration/explicit_provider,Pulumi,typescript,first_class_providers,A program that uses an explicit provider.,nodejs,,,0,0,0,
474995026/tests/integration/duplicate_urns/step1/Pulumi.yaml,474995026,474995026/tests/integration/duplicate_urns/step1,Pulumi,typescript,duplicate_urns,A program that tests the engine's ability to handle duplicate URNs,nodejs,,,0,0,0,
474995026/tests/integration/custom_timeouts/python/failure/Pulumi.yaml,474995026,474995026/tests/integration/custom_timeouts/python/failure,Pulumi,python,custom_timeouts,A program that instantiates a resource with a custom timeout,python,,,0,0,0,
474995026/tests/integration/custom_timeouts/python/success/Pulumi.yaml,474995026,474995026/tests/integration/custom_timeouts/python/success,Pulumi,python,custom_timeouts,A program that instantiates a resource with a custom timeout,python,,,0,0,0,
474995026/tests/integration/provider_secret_config/Pulumi.yaml,474995026,474995026/tests/integration/provider_secret_config,Pulumi,typescript,provider-secret-config,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
474995026/tests/integration/partial_state/step1/Pulumi.yaml,474995026,474995026/tests/integration/partial_state/step1,Pulumi,typescript,partial_state,A program that tests partial provider failure.,nodejs,,,0,0,0,
474995026/tests/integration/transformations/dotnet/simple/Pulumi.yaml,474995026,474995026/tests/integration/transformations/dotnet/simple,Pulumi,csharp,transformations_dotnet,A simple .NET program that uses transformations.,dotnet,,,0,0,0,
474995026/tests/integration/transformations/python/simple/Pulumi.yaml,474995026,474995026/tests/integration/transformations/python/simple,Pulumi,python,aliases_retype_component,A program that replaces a resource with a new name and alias.,python,,,0,0,0,
474995026/tests/integration/transformations/nodejs/simple/Pulumi.yaml,474995026,474995026/tests/integration/transformations/nodejs/simple,Pulumi,typescript,transformations_simple,,nodejs,,,0,0,0,
474995026/tests/integration/rotate_passphrase/Pulumi.yaml,474995026,474995026/tests/integration/rotate_passphrase,Pulumi,go,rotate_passphrase,An empty Go Pulumi program to test passphrase rotation.,go,,,0,0,0,
474995026/tests/integration/project_main_parent/foo/bar/Pulumi.yaml,474995026,474995026/tests/integration/project_main_parent/foo,Pulumi,typescript,project_main_parent,A program with an entry point in a parent folder,nodejs,,,0,0,0,
474995026/tests/integration/config_capture_e2e/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/config_capture_e2e/nodejs,Pulumi,typescript,config_capture_e2e,Validates the interaction between config and capturing,nodejs,,,0,0,0,
474995026/tests/integration/stack_parenting/Pulumi.yaml,474995026,474995026/tests/integration/stack_parenting,Pulumi,typescript,stack_outputs,A program that exports some outputs.,nodejs,,,0,0,0,
474995026/tests/integration/stack_reference_secrets/dotnet/step1/Pulumi.yaml,474995026,474995026/tests/integration/stack_reference_secrets/dotnet/step1,Pulumi,csharp,stack_reference_secrets_dotnet,A simple .NET program that has a stack reference.,dotnet,,,0,0,0,
474995026/tests/integration/stack_reference_secrets/nodejs/step1/Pulumi.yaml,474995026,474995026/tests/integration/stack_reference_secrets/nodejs/step1,Pulumi,typescript,stack_reference_secrets,A program that uses a stack reference with secret outputs,nodejs,,,0,0,0,
474995026/tests/integration/targets/delete_targets_many_deps/Pulumi.yaml,474995026,474995026/tests/integration/targets/delete_targets_many_deps,Pulumi,typescript,delete_targets_many_deps,,nodejs,,,0,0,0,
474995026/tests/integration/targets/untargeted_create/Pulumi.yaml,474995026,474995026/tests/integration/targets/untargeted_create,Pulumi,typescript,untargeted_create,description,nodejs,,,0,0,0,
474995026/tests/integration/config_secrets_warn/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/config_secrets_warn/dotnet,Pulumi,csharp,config_secrets_dotnet,A simple .NET program that uses configuration secrets.,dotnet,,,0,0,0,
474995026/tests/integration/config_secrets_warn/python/Pulumi.yaml,474995026,474995026/tests/integration/config_secrets_warn/python,Pulumi,python,config_secrets_python,A simple Python program that uses configuration secrets.,python,,,0,0,0,
474995026/tests/integration/config_secrets_warn/go/Pulumi.yaml,474995026,474995026/tests/integration/config_secrets_warn/go,Pulumi,go,config_secrets_go,A simple Go program that uses configuration secrets.,go,,,0,0,0,
474995026/tests/integration/config_secrets_warn/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/config_secrets_warn/nodejs,Pulumi,typescript,config_secrets_node,A simple Node.js program that uses configuration secrets.,nodejs,,,0,0,0,
474995026/tests/integration/construct_component_error_apply/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_error_apply/nodejs,Pulumi,typescript,construct_component_nodejs_error_apply,A program that constructs remote component resources.,nodejs,,,0,0,0,
474995026/tests/integration/stack_reference_multi/python/exporter/Pulumi.yaml,474995026,474995026/tests/integration/stack_reference_multi/python/exporter,Pulumi,python,exporter,A minimal Python Pulumi program,python,,,0,0,0,
474995026/tests/integration/stack_reference_multi/python/importer/Pulumi.yaml,474995026,474995026/tests/integration/stack_reference_multi/python/importer,Pulumi,python,importer,A minimal Python Pulumi program,python,,,0,0,0,
474995026/tests/integration/types/python/simple/Pulumi.yaml,474995026,474995026/tests/integration/types/python/simple,Pulumi,python,types_python,A program that uses input/output types.,python,,,0,0,0,
474995026/tests/integration/types/python/declared/Pulumi.yaml,474995026,474995026/tests/integration/types/python/declared,Pulumi,python,types_python,A program that uses input/output types with explicitly declared properties.,python,,,0,0,0,
474995026/tests/integration/about/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/about/dotnet,Pulumi,csharp,about-csharp,An integration test for the pulumi about command,dotnet,,,0,0,0,
474995026/tests/integration/about/python/Pulumi.yaml,474995026,474995026/tests/integration/about/python,Pulumi,python,about-python,An integration test for the about command,python,,,0,0,0,
474995026/tests/integration/about/go/Pulumi.yaml,474995026,474995026/tests/integration/about/go,Pulumi,go,about-go,An integration test for the about command,go,,,0,0,0,
474995026/tests/integration/about/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/about/nodejs,Pulumi,typescript,nodejs,A nodejs integration test for the about command,nodejs,,,0,0,0,
474995026/tests/integration/construct_component/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/construct_component/dotnet,Pulumi,csharp,construct_component_dotnet,A program that constructs remote component resources.,dotnet,,,0,0,0,
474995026/tests/integration/construct_component/python/Pulumi.yaml,474995026,474995026/tests/integration/construct_component/python,Pulumi,python,construct_component_py,A program that constructs remote component resources.,python,,,0,0,0,
474995026/tests/integration/construct_component/go/Pulumi.yaml,474995026,474995026/tests/integration/construct_component/go,Pulumi,go,construct_component_go,A program that constructs remote component resources.,go,,,0,0,0,
474995026/tests/integration/construct_component/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component/nodejs,Pulumi,typescript,construct_component_nodejs,A program that constructs remote component resources.,nodejs,,,0,0,0,
474995026/tests/integration/recreate_resource_check/step1/Pulumi.yaml,474995026,474995026/tests/integration/recreate_resource_check/step1,Pulumi,typescript,recreate_resource_check,A program that tests the engine use of Check on re-created resources,nodejs,,,0,0,0,
474995026/tests/integration/invalid_package_json/Pulumi.yaml,474995026,474995026/tests/integration/invalid_package_json,Pulumi,typescript,invalid_package_json,Validates codepath computation even with an invalid version in the package.json file.,nodejs,,,0,0,0,
474995026/tests/integration/construct_component_plain/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_plain/dotnet,Pulumi,csharp,construct_component_plain_dotnet,A program that constructs a remote component resource with prompt inputs.,dotnet,,,0,0,0,
474995026/tests/integration/construct_component_plain/python/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_plain/python,Pulumi,python,construct_component_plain_py,A program that constructs a remote component resource with prompt inputs.,python,,,0,0,0,
474995026/tests/integration/construct_component_plain/go/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_plain/go,Pulumi,go,construct_component_plain_go,A program that constructs a remote component resource with prompt inputs.,go,,,0,0,0,
474995026/tests/integration/construct_component_plain/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_plain/nodejs,Pulumi,typescript,construct_component_plain_nodejs,A program that constructs a remote component resource with prompt inputs.,nodejs,,,0,0,0,
474995026/tests/integration/construct_component_unknown/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_unknown/dotnet,Pulumi,csharp,construct_component_unknown_dotnet,A program that constructs remote component resources with unknowns during preview.,dotnet,,,0,0,0,
474995026/tests/integration/construct_component_unknown/python/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_unknown/python,Pulumi,python,construct_component_unknown_py,A program that constructs remote component resources with unknowns during preview.,python,,,0,0,0,
474995026/tests/integration/construct_component_unknown/go/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_unknown/go,Pulumi,go,construct_component_unknown_go,A program that constructs remote component resources with unknowns during preview.,go,,,0,0,0,
474995026/tests/integration/construct_component_unknown/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_unknown/nodejs,Pulumi,typescript,construct_component_unknown_nodejs,A program that constructs remote component resources with unknowns during preview.,nodejs,,,0,0,0,
474995026/tests/integration/read/read_dbr/step1/Pulumi.yaml,474995026,474995026/tests/integration/read/read_dbr/step1,Pulumi,typescript,read_dbr,A program that has a DBR resource depending on a read resource,nodejs,,,0,0,0,
474995026/tests/integration/read/import_acquire/step1/Pulumi.yaml,474995026,474995026/tests/integration/read/import_acquire/step1,Pulumi,typescript,import_acquire,A program that adopts an external resource,nodejs,,,0,0,0,
474995026/tests/integration/read/read_replace/step1/Pulumi.yaml,474995026,474995026/tests/integration/read/read_replace/step1,Pulumi,typescript,read_dbr,A program that has a DBR resource depending on a read resource,nodejs,,,0,0,0,
474995026/tests/integration/read/read_relinquish/step1/Pulumi.yaml,474995026,474995026/tests/integration/read/read_relinquish/step1,Pulumi,typescript,read_relinquish,A program that relinquishes a resource without deleting it,nodejs,,,0,0,0,
474995026/tests/integration/construct_component_methods_resources/python/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_methods_resources/python,Pulumi,python,construct_component_methods_resources_py,A program that constructs remote component resources with methods that create resources.,python,,,0,0,0,
474995026/tests/integration/construct_component_methods_resources/go/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_methods_resources/go,Pulumi,go,construct_component_methods_resources_go,A program that constructs remote component resources with methods that create resources.,go,,,0,0,0,
474995026/tests/integration/construct_component_methods_resources/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_methods_resources/nodejs,Pulumi,typescript,construct_component_methods_resources_nodejs,A program that constructs remote component resources with methods that create resources.,nodejs,,,0,0,0,
474995026/tests/integration/dynamic/python-resource-type-name/Pulumi.yaml,474995026,474995026/tests/integration/dynamic/python-resource-type-name,Pulumi,python,dynamic_resource_type_name_py,A simple Python program that uses dynamic providers with custom resource type name.,python,,,0,0,0,
474995026/tests/integration/dynamic/python/Pulumi.yaml,474995026,474995026/tests/integration/dynamic/python,Pulumi,python,dynamic_py,A simple Python program that uses dynamic providers.,python,,,0,0,0,
474995026/tests/integration/double_pending_delete/step1/Pulumi.yaml,474995026,474995026/tests/integration/double_pending_delete/step1,Pulumi,typescript,double_pending_delete,A program that produces multiple pending deletes for the same URN,nodejs,,,0,0,0,
474995026/tests/integration/python/resource_args/Pulumi.yaml,474995026,474995026/tests/integration/python/resource_args,Pulumi,python,pulumi-python-resource-args,A Python program that uses a generated library from schema to test resource args,python,,,0,0,0,
474995026/tests/integration/python/translation/Pulumi.yaml,474995026,474995026/tests/integration/python/translation,Pulumi,python,pylint,A Python program that tests dict key translation.,python,,,0,0,0,
474995026/tests/integration/python/pylint/Pulumi.yaml,474995026,474995026/tests/integration/python/pylint,Pulumi,python,pylint,A simple Python program that should be pylint clean.,python,,,0,0,0,
474995026/tests/integration/python/venv-with-main/Pulumi.yaml,474995026,474995026/tests/integration/python/venv-with-main/infra,Pulumi,python,pulumi-python-venv,A simple Python Pulumi program that needs a venv to run.,python,,,0,0,0,
474995026/tests/integration/construct_component_methods_unknown/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_methods_unknown/dotnet,Pulumi,csharp,construct_component_methods_unknown_dotnet,A program that constructs remote component resources with methods and unknowns.,dotnet,,,0,0,0,
474995026/tests/integration/construct_component_methods_unknown/python/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_methods_unknown/python,Pulumi,python,construct_component_methods_unknown_py,A program that constructs remote component resources with methods and unknowns.,python,,,0,0,0,
474995026/tests/integration/construct_component_methods_unknown/go/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_methods_unknown/go,Pulumi,go,construct_component_methods_unknown_go,A program that constructs remote component resources with methods and unknowns.,go,,,0,0,0,
474995026/tests/integration/construct_component_methods_unknown/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_methods_unknown/nodejs,Pulumi,typescript,construct_component_methods_unknown_nodejs,A program that constructs remote component resources with methods and unknowns.,nodejs,,,0,0,0,
474995026/tests/integration/cloud_secrets_provider/Pulumi.yaml,474995026,474995026/tests/integration/cloud_secrets_provider,Pulumi,typescript,cloud-secrets-provider,A minimal TypeScript Pulumi program,nodejs,,,0,0,0,
474995026/tests/integration/single_resource/Pulumi.yaml,474995026,474995026/tests/integration/single_resource,Pulumi,typescript,protect_resources,A program that ensures we cannot delete protected resources.,nodejs,,,0,0,0,
474995026/tests/integration/project_main/Pulumi.yaml,474995026,474995026/tests/integration/project_main/a/path/to/main,Pulumi,typescript,project_main,A program with a different main specification.,nodejs,,,0,0,0,
474995026/tests/integration/config_basic/dotnet/Pulumi.yaml,474995026,474995026/tests/integration/config_basic/dotnet,Pulumi,csharp,config_basic_dotnet,A simple .NET program that uses configuration.,dotnet,,,0,0,0,
474995026/tests/integration/config_basic/python/Pulumi.yaml,474995026,474995026/tests/integration/config_basic/python,Pulumi,python,config_basic_py,A simple Python program that uses configuration.,python,,,0,0,0,
474995026/tests/integration/config_basic/go/Pulumi.yaml,474995026,474995026/tests/integration/config_basic/go,Pulumi,go,config_basic_go,A simple Go program that uses configuration.,go,,,0,0,0,
474995026/tests/integration/config_basic/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/config_basic/nodejs,Pulumi,typescript,config_basic_js,A simple Node.js program that uses configuration.,nodejs,,,0,0,0,
474995026/tests/integration/nodejs/esm-js-main/Pulumi.yaml,474995026,474995026/tests/integration/nodejs/esm-js-main,Pulumi,typescript,esm-js-main,Use ECMAScript modules for a plain JS program.,nodejs,,,0,0,0,
474995026/tests/integration/nodejs/esm-ts-specifier-resolution-node/Pulumi.yaml,474995026,474995026/tests/integration/nodejs/esm-ts-specifier-resolution-node,Pulumi,typescript,esm-ts-specifier-resolution-node,Use ECMAScript modules for a TS program.,nodejs,,,0,0,0,
474995026/tests/integration/nodejs/esm-js/Pulumi.yaml,474995026,474995026/tests/integration/nodejs/esm-js,Pulumi,typescript,esm-js,Use ECMAScript modules for a plain JS program.,nodejs,,,0,0,0,
474995026/tests/integration/nodejs/compiler_options/Pulumi.yaml,474995026,474995026/tests/integration/nodejs/compiler_options,Pulumi,typescript,compiler_options,A TypeScript program that sets the `target` in `tsconfig.json` to `es2016`.,nodejs,,,0,0,0,
474995026/tests/integration/nodejs/esm-ts/Pulumi.yaml,474995026,474995026/tests/integration/nodejs/esm-ts,Pulumi,typescript,esm-ts,Use ECMAScript modules for a TS program.,nodejs,,,0,0,0,
474995026/tests/integration/nodejs/esm-ts-compiled/Pulumi.yaml,474995026,474995026/tests/integration/nodejs/esm-ts-compiled,Pulumi,javascript,esm-ts-compiled,Use ECMAScript modules for a TS program.,javascript,,,0,0,0,
474995026/tests/integration/nodejs/esm-ts-default-export/Pulumi.yaml,474995026,474995026/tests/integration/nodejs/esm-ts-default-export,Pulumi,typescript,esm-ts-default-export,Use ECMAScript modules for a TS program.,nodejs,,,0,0,0,
474995026/tests/integration/construct_component_output_values/python/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_output_values/python,Pulumi,python,construct_component_output_values_py,A program that constructs remote component resources with output values.,python,,,0,0,0,
474995026/tests/integration/construct_component_output_values/go/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_output_values/go,Pulumi,go,construct_component_output_values_go,A program that constructs remote component resources with output values.,go,,,0,0,0,
474995026/tests/integration/construct_component_output_values/nodejs/Pulumi.yaml,474995026,474995026/tests/integration/construct_component_output_values/nodejs,Pulumi,typescript,construct_component_output_values_nodejs,A program that constructs remote component resources with output values.,nodejs,,,0,0,0,
474995026/tests/integration/aliases/dotnet/rename/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/dotnet/rename/step1,Pulumi,csharp,aliases_rename,A program that replaces a resource with a new name and alias.,dotnet,,,0,0,0,
474995026/tests/integration/aliases/dotnet/rename_component/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/dotnet/rename_component/step1,Pulumi,csharp,aliases_rename_component,A program that replaces a resource with a new name and alias.,dotnet,,,0,0,0,
474995026/tests/integration/aliases/dotnet/rename_component_and_child/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/dotnet/rename_component_and_child/step1,Pulumi,csharp,aliases_rename_component_and_child,A program that replaces a resource with a new name and alias.,dotnet,,,0,0,0,
474995026/tests/integration/aliases/dotnet/adopt_into_component/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/dotnet/adopt_into_component/step1,Pulumi,csharp,aliases_adopt_into_component,A program that replaces a resource with a new name and alias.,dotnet,,,0,0,0,
474995026/tests/integration/aliases/dotnet/retype_component/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/dotnet/retype_component/step1,Pulumi,csharp,aliases_retype_component,A program that replaces a resource with a new name and alias.,dotnet,,,0,0,0,
474995026/tests/integration/aliases/python/rename/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/python/rename/step1,Pulumi,python,aliases_rename,A program that replaces a resource with a new name and alias.,python,,,0,0,0,
474995026/tests/integration/aliases/python/rename_component/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/python/rename_component/step1,Pulumi,python,aliases_rename_component,A program that replaces a resource with a new name and alias.,python,,,0,0,0,
474995026/tests/integration/aliases/python/rename_component_and_child/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/python/rename_component_and_child/step1,Pulumi,python,aliases_rename_component_and_child,A program that replaces a resource with a new name and alias.,python,,,0,0,0,
474995026/tests/integration/aliases/python/adopt_into_component/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/python/adopt_into_component/step1,Pulumi,python,aliases_adopt_into_component,A program that replaces a resource with a new name and alias.,python,,,0,0,0,
474995026/tests/integration/aliases/python/retype_component/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/python/retype_component/step1,Pulumi,python,aliases_retype_component,A program that replaces a resource with a new name and alias.,python,,,0,0,0,
474995026/tests/integration/aliases/go/rename/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/go/rename/step1,Pulumi,go,aliases_rename,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
474995026/tests/integration/aliases/go/rename_component/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/go/rename_component/step1,Pulumi,go,aliases_rename_component,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
474995026/tests/integration/aliases/go/rename_component_and_child/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/go/rename_component_and_child/step1,Pulumi,go,aliases_rename_component_and_child,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
474995026/tests/integration/aliases/go/adopt_into_component/step1/Pulumi.yaml,474995026,474995026/tests/integration/aliases/go/adopt_into_component/step1,Pulumi,go,aliases_adopt_into_component,A program that replaces a resource with a new name and alias.,go,,,0,0,0,
